-17.114286,-0.798,0.096091,-0.108227,,-8.3046279048
-15.521429,-0.683788,0.089145,-0.119931,,-7.6705143306
-13.928571,-0.569576,0.082198,-0.131635,,-6.929317015
-12.335714,-0.455363,0.075252,-0.143339,,-6.0511747196
-10.742857,-0.341151,0.068305,-0.155043,,-4.994524559
-9.15,-0.226938,0.061359,-0.14057,,-3.6985283333
-7.557143,-0.112726,0.054413,-0.10322,,-2.0716740485
-5.964286,0.001487,0.047466,-0.06587,,0.0313276872
-4.371429,0.115699,0.04052,-0.02852,,2.8553553801
-2.778571,0.229912,0.033573,0.00883,,6.8481220028
-1.185714,0.344124,0.026627,0.04618,,12.923874263
2,0.572549,0.012734,0.08206,,44.9622271085
5,0.907843,0.014447,0.08679,,62.839551464
8,1.229121,0.018205,0.08906,,67.5155726449
10.5,1.495518,0.023822,0.092082,,62.7788598774
13,1.607738,0.034743,0.087192,,46.2751633423
15,1.546941,0.05181,0.082015,,29.8579617834
17,1.498158,0.072961,0.079373,,20.5336823783
20.3,1.466322,0.109984,0.086785,,13.3321392203
25.278571,1.353772,0.222394,0.024579,,6.0872685414
30.257143,1.286686,0.352335,-0.036242,,3.6518824414
35.235714,1.235325,0.495991,-0.071643,,2.4906197895
40.214286,1.184199,0.649149,-0.106811,,1.8242329573
45.192857,1.124649,0.807325,-0.136786,,1.3930560803
50.171429,1.051861,0.965896,-0.166704,,1.089000265
55.15,0.963494,1.120244,-0.195055,,0.8600751265
60.128571,0.85897,1.265886,-0.223366,,0.6785524131
65.107143,0.739058,1.398613,-0.250172,,0.5284220867
70.085714,0.605604,1.514616,-0.276932,,0.3998399594
75.064286,0.461319,1.610595,-0.301073,,0.2864276867
80.042857,0.309607,1.683861,-0.325177,,0.1838673145
85.021429,0.154399,1.732413,-0.344972,,0.0891236674
90,0,1.755,-0.364767,,0
94.978571,-0.108079,1.732413,-0.371618,,-0.062386394
99.957143,-0.216725,1.683861,-0.378469,,-0.1287071795
104.935714,-0.322924,1.610595,-0.375505,,-0.2004998153
109.914286,-0.423923,1.514616,-0.372456,,-0.2798881037
114.892857,-0.517341,1.398613,-0.362337,,-0.3698957467
119.871429,-0.601279,1.265886,-0.352095,,-0.4749866892
124.85,-0.674446,1.120244,-0.339236,,-0.6020527671
129.828571,-0.736303,0.965896,-0.326307,,-0.7623004961
134.807143,-0.787254,0.807325,-0.317345,,-0.9751388846
139.785714,-0.82894,0.649149,-0.308524,,-1.2769641484
144.764286,-0.864728,0.495991,-0.315339,,-1.7434348607
149.742857,-0.90068,0.352335,-0.322857,,-2.5563171414
154.721429,-0.94764,0.222394,-0.374609,,-4.2610861804
159.7,-1.026425,0.109984,-0.42877,,-9.3324938173
161.15,-0.953109,0.081031,-0.43985,,-11.7622761659
162.6,-0.879793,0.053921,-0.449705,,-16.3163331541
164.05,-0.806477,0.028723,-0.45956,,-28.0777425756
165.5,-0.733161,0.005499,-0.469415,,-133.3262411348
166.95,-0.659845,0.001,-0.47927,,-659.845
168.4,-0.586529,0.001,-0.489125,,-586.529
169.85,-0.513213,0.001,-0.498981,,-513.213
171.3,-0.439897,0.001,-0.435,,-439.897
172.75,-0.366581,0.001,-0.3625,,-366.581
174.2,-0.293264,0.001,-0.29,,-293.264
175.65,-0.219948,0.001,-0.2175,,-219.948
177.1,-0.146632,0.001,-0.145,,-146.632
178.55,-0.073316,0.001,-0.0725,,-73.316
180,0,0.001,0,,0
