70,0.605322,1.555291,-0.320385,,0.3892017635
75,0.461745,1.641665,-0.345001,,0.2812662754
80,0.310275,1.704917,-0.369616,,0.1819883314
85,0.154905,1.743092,-0.389158,,0.0888679427
90,0,1.755,-0.408701,,0
95,-0.108433,1.743092,-0.42054,,-0.0622072731
100,-0.217193,1.704917,-0.432379,,-0.1273921252
105,-0.323221,1.641665,-0.434075,,-0.1968860882
110,-0.423725,1.555291,-0.43577,,-0.2724409773
115,-0.516283,1.448449,-0.429527,,-0.3564385077
120,-0.598958,1.324417,-0.423284,,-0.4522427604
125,-0.670423,1.186992,-0.41325,,-0.5648083559
130,-0.730105,1.040376,-0.403215,,-0.7017703215
135,-0.77837,0.88905,-0.396044,,-0.8755075643
140,-0.816812,0.737636,-0.388873,,-1.1073374944
145,-0.848735,0.590757,-0.397026,,-1.4366905513
150,-0.880108,0.452896,-0.405179,,-1.9432894086
155,-0.921651,0.328258,-0.466083,,-2.8077030872
160,-0.994068,0.220645,-0.526988,,-4.5052822407
161.428571,-0.923063,0.1935,-0.523132,,-4.7703514212
162.857143,-0.852058,0.168084,-0.519277,,-5.0692391899
164.285714,-0.781053,0.144461,-0.515421,,-5.4066703124
165.714286,-0.710049,0.12269,-0.511566,,-5.7873420817
167.142857,-0.639044,0.102824,-0.507711,,-6.2149303665
168.571429,-0.568039,0.084915,-0.503855,,-6.689501266
170,-0.497034,0.069006,-0.5,,-7.202764977
171.428571,-0.426029,0.055136,-0.428571,,-7.7268753627
172.857143,-0.355024,0.043342,-0.357143,,-8.1912232938
174.285714,-0.284019,0.033652,-0.285714,,-8.4398847022
175.714286,-0.213015,0.026089,-0.214286,,-8.1649354134
177.142857,-0.14201,0.020674,-0.142857,,-6.8690142208
178.571429,-0.071005,0.01742,-0.071429,,-4.0760619977
180,0,0.016334,0,,0
